"LineID","TotalIncl","Comments","CostPriceEx","ContainerID","GroupName","ComponentOfLineID","Rank","SupplierID","AddToBudget","BudgetDate","DocID","ProjectID","ActQty","ActCostPriceEx","ActPriceEx","ActBilled","RecComments","ShippingDocID","StockID","StockCode","StockDescription","Qty","DiscPerc","PriceEx","PriceIncl","isAdditional","StockTransferDetailID","SerialNumber","TaxTypeID","Tax","IsMarginBased","MarkupPerc","WastePerc","ClientID","DivisionID","ReportCategoryID","GuardLineID","UseLandedCost","RentalLineID","StockTransferID","PriceCategoryID","AccommodationID"
"960","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"961","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"962","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"963","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"964","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"965","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"966","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"967","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"968","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"969","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"970","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"971","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"972","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"973","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"974","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"975","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"976","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"977","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"978","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"979","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"980","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"981","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"982","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"983","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"984","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"985","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"986","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"987","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"988","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"989","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"990","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"991","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"992","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"993","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"994","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"995","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"996","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"997","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"998","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"999","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1000","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1001","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1002","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1003","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1004","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1005","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1006","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1007","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1008","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1009","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1010","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1011","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1012","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1013","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1014","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1015","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1016","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1017","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1018","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1019","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1020","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1021","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1022","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1023","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1024","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1025","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1026","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1027","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"1028","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
